,date,Settling_velocity,SVI,SV_label,SVI_label
727,2019-12-29,3.01,166.66666666666666,good,reasonable
728,2019-12-30,2.76,168.9189189189189,reasonable,reasonable
729,2019-12-31,2.76,160.91954022988506,reasonable,reasonable
730,2020-01-01,3.07,139.53488372093022,good,good
731,2020-01-02,2.01,167.01461377870564,bad,reasonable
732,2020-01-03,1.89,194.06392694063928,bad,bad
733,2020-01-04,2.11,176.41129032258064,bad,reasonable
734,2020-01-05,3.07,120.96774193548387,good,good
735,2020-01-06,2.735,140.44122704450098,reasonable,good
736,2020-01-07,2.4,159.9147121535181,bad,good
737,2020-01-08,2.6,170.06802721088437,reasonable,reasonable
738,2020-01-09,2.94,196.22093023255815,reasonable,bad
739,2020-01-10,2.51,183.21513002364065,reasonable,reasonable
740,2020-01-11,2.51,148.8095238095238,reasonable,good
741,2020-01-12,2.49,183.90804597701148,bad,reasonable
742,2020-01-13,2.49,166.66666666666666,bad,reasonable
743,2020-01-14,2.86,166.29711751662973,reasonable,reasonable
744,2020-01-15,2.37,206.47321428571428,bad,bad
745,2020-01-16,2.3,196.62921348314606,bad,bad
746,2020-01-17,2.41,116.17100371747212,bad,good
747,2020-01-18,2.27,180.2325581395349,bad,reasonable
748,2020-01-19,2.29,247.00598802395209,bad,bad
749,2020-01-20,2.91,229.88505747126436,reasonable,bad
750,2020-01-21,2.755,210.08688569101275,reasonable,bad
751,2020-01-22,2.6,190.28871391076115,reasonable,bad
752,2020-01-23,2.51,207.3170731707317,reasonable,bad
753,2020-01-24,2.77,202.15633423180594,reasonable,bad
754,2020-01-25,2.2,167.65285996055226,bad,reasonable
755,2020-01-26,2.19,191.87358916478556,bad,bad
756,2020-01-27,2.26,193.08943089430895,bad,bad
757,2020-01-28,2.09,189.3939393939394,bad,reasonable
758,2020-01-29,1.89,232.06751054852322,bad,bad
759,2020-01-30,2.11,216.45021645021646,bad,bad
760,2020-01-31,2.43,220.7505518763797,bad,bad
761,2020-02-01,1.97,290.3225806451613,bad,bad
762,2020-02-02,3.14,208.33333333333334,good,bad
763,2020-02-03,2.63,189.02439024390245,reasonable,reasonable
764,2020-02-04,3.23,198.4126984126984,good,bad
765,2020-02-05,2.77,198.4126984126984,reasonable,bad
766,2020-02-06,2.91,238.6634844868735,reasonable,bad
767,2020-02-07,2.26,201.61290322580646,bad,bad
768,2020-02-08,3.06,179.02813299232736,good,reasonable
769,2020-02-09,1.46,210.37181996086105,bad,bad
770,2020-02-10,2.57,190.88669950738915,reasonable,bad
771,2020-02-11,2.37,183.43815513626834,bad,reasonable
772,2020-02-12,3.03,161.49870801033592,good,reasonable
773,2020-02-13,3.41,139.90267639902677,good,good
774,2020-02-14,3.46,150.6024096385542,good,good
775,2020-02-15,2.8,168.0672268907563,reasonable,reasonable
776,2020-02-16,3.51,168.39378238341968,good,reasonable
777,2020-02-17,3.06,168.53932584269663,good,reasonable
778,2020-02-18,3.04,192.30769230769232,good,bad
779,2020-02-19,3.16,162.90726817042608,good,reasonable
780,2020-02-20,3.16,183.37408312958436,good,reasonable
781,2020-02-21,3.29,154.24164524421593,good,good
782,2020-02-22,3.54,146.34146341463415,good,good
783,2020-02-23,3.17,188.44221105527637,good,reasonable
784,2020-02-24,3.81,164.90765171503958,good,reasonable
785,2020-02-25,3.47,159.03307888040712,good,good
786,2020-02-26,3.49,157.43073047858942,good,good
787,2020-02-27,3.43,162.33766233766235,good,reasonable
788,2020-02-28,3.84,140.0560224089636,good,good
789,2020-02-29,3.56,141.27764127764127,good,good
790,2020-03-01,3.67,143.03482587064676,good,good
791,2020-03-02,3.71,123.2394366197183,good,good
792,2020-03-03,4.09,158.5014409221902,good,good
793,2020-03-04,3.84,144.73684210526315,good,good
794,2020-03-05,4.37,118.42105263157895,good,good
795,2020-03-06,3.57,138.22115384615384,good,good
796,2020-03-07,3.51,121.35922330097087,good,good
797,2020-03-08,3.99,125.34818941504179,good,good
798,2020-03-09,3.54,155.36723163841808,good,good
799,2020-03-10,3.56,128.8659793814433,good,good
800,2020-03-11,3.24,159.5744680851064,good,good
801,2020-03-12,3.46,138.5390428211587,good,good
802,2020-03-13,3.31,145.93908629441626,good,good
803,2020-03-14,3.31,150.92054537437963,good,good
804,2020-03-15,2.87,155.90200445434297,reasonable,good
805,2020-03-16,3.47,133.72093023255815,good,good
806,2020-03-17,3.29,139.53488372093022,good,good
807,2020-03-18,3.84,137.07571801566579,good,good
808,2020-03-19,3.5,154.39429928741092,good,good
809,2020-03-20,2.97,160.8910891089109,reasonable,reasonable
810,2020-03-21,3.8,139.27576601671308,good,good
811,2020-03-22,3.63,157.48031496062993,good,good
812,2020-03-23,3.54,141.8918918918919,good,good
813,2020-03-24,3.87,119.9040767386091,good,good
814,2020-03-25,3.31,140.4494382022472,good,good
815,2020-03-26,3.21,146.37002341920376,good,good
816,2020-03-27,3.41,153.56265356265357,good,good
817,2020-03-28,3.23,156.61252900232017,good,good
818,2020-03-29,3.09,156.25,good,good
819,2020-03-30,3.73,156.25,good,good
820,2020-03-31,3.54,166.66666666666666,good,reasonable
821,2020-04-01,3.5,149.86376021798364,good,good
822,2020-04-02,3.67,154.92957746478874,good,good
823,2020-04-03,3.13,168.32917705735662,good,reasonable
824,2020-04-04,3.33,163.72795969773298,good,reasonable
825,2020-04-05,3.53,163.35227272727272,good,reasonable
826,2020-04-06,3.81,152.4390243902439,good,good
827,2020-04-07,2.97,154.86725663716814,reasonable,good
828,2020-04-08,2.89,167.02586206896552,reasonable,reasonable
829,2020-04-09,2.34,170.23346303501947,bad,reasonable
830,2020-04-10,2.3,176.41129032258064,bad,reasonable
831,2020-04-11,2.3,180.13100436681222,bad,reasonable
832,2020-04-12,3.11,136.05442176870747,good,good
833,2020-04-13,2.61,178.57142857142858,reasonable,reasonable
834,2020-04-14,3.0,157.30337078651687,reasonable,good
835,2020-04-15,3.14,167.82407407407408,good,reasonable
836,2020-04-16,3.23,168.46361185983827,good,reasonable
837,2020-04-17,3.04,140.76576576576576,good,good
838,2020-04-18,2.79,168.77637130801688,reasonable,reasonable
839,2020-04-19,2.74,165.90389016018307,reasonable,reasonable
840,2020-04-20,3.14,162.41299303944317,good,reasonable
841,2020-04-21,3.34,166.66666666666666,good,reasonable
842,2020-04-22,3.39,156.59955257270693,good,good
843,2020-04-23,3.63,152.2248243559719,good,good
844,2020-04-24,3.54,145.27845036319613,good,good
845,2020-04-25,3.34,150.8120649651972,good,good
846,2020-04-26,3.74,145.56962025316454,good,good
847,2020-04-27,3.87,140.9313725490196,good,good
848,2020-04-28,3.99,120.77294685990339,good,good
849,2020-04-29,3.6,128.8056206088993,good,good
850,2020-04-30,3.44,138.24884792626727,good,good
851,2020-05-01,3.63,143.39152119700748,good,good
852,2020-05-02,3.8,142.32673267326732,good,good
853,2020-05-03,3.79,155.80736543909347,good,good
854,2020-05-04,3.61,140.2439024390244,good,good
855,2020-05-05,3.43,145.01160092807424,good,good
856,2020-05-06,3.6,145.27845036319613,good,good
857,2020-05-07,3.16,128.92376681614348,good,good
858,2020-05-08,3.69,126.20192307692308,good,good
859,2020-05-09,3.69,119.58997722095673,good,good
860,2020-05-10,3.5,128.0487804878049,good,good
861,2020-05-11,3.73,125.28473804100227,good,good
