,date,Settling_velocity,SVI,SV_label,SVI_label
373,2019-01-09,4.03,85.65310492505353,good,good
374,2019-01-10,3.34,90.25270758122744,good,good
375,2019-01-11,3.49,88.80994671403197,good,good
376,2019-01-12,3.0,109.89010989010988,reasonable,good
377,2019-01-13,3.31,110.1141924959217,good,good
378,2019-01-14,3.79,89.28571428571429,good,good
379,2019-01-15,3.69,86.95652173913044,good,good
380,2019-01-16,4.19,92.3913043478261,good,good
381,2019-01-17,4.43,86.80555555555556,good,good
382,2019-01-18,4.4,91.46341463414635,good,good
383,2019-01-19,4.46,86.60508083140877,good,good
384,2019-01-20,3.8,95.94882729211088,good,good
385,2019-01-21,3.83,104.62555066079295,good,good
386,2019-01-22,4.17,91.59482758620689,good,good
387,2019-01-23,3.84,101.06382978723404,good,good
388,2019-01-24,3.96,102.37068965517241,good,good
389,2019-01-25,3.76,103.7344398340249,good,good
390,2019-01-26,3.54,106.70731707317073,good,good
391,2019-01-27,4.06,112.61261261261261,good,good
392,2019-01-28,3.57,119.3058568329718,good,good
393,2019-01-29,4.17,110.46511627906976,good,good
394,2019-01-30,3.4,127.11864406779661,good,good
395,2019-01-31,3.66,114.94252873563218,good,good
396,2019-02-01,3.71,111.11111111111111,good,good
397,2019-02-02,3.39,117.34693877551021,good,good
398,2019-02-03,3.36,121.56448202959831,good,good
399,2019-02-04,3.46,123.96694214876032,good,good
400,2019-02-05,3.31,120.48192771084338,good,good
401,2019-02-06,3.34,119.04761904761905,good,good
402,2019-02-07,3.8,122.95081967213115,good,good
403,2019-02-08,3.11,118.19116135662898,good,good
404,2019-02-09,3.69,127.77777777777777,good,good
405,2019-02-10,3.54,109.64912280701755,good,good
406,2019-02-11,3.46,100.22271714922049,good,good
407,2019-02-12,3.59,114.10788381742739,good,good
408,2019-02-13,3.63,115.78947368421052,good,good
409,2019-02-14,4.16,108.26771653543307,good,good
410,2019-02-15,3.69,118.77828054298642,good,good
411,2019-02-16,3.77,118.75,good,good
412,2019-02-17,3.4,94.73684210526316,good,good
413,2019-02-18,3.71,102.04081632653062,good,good
414,2019-02-19,3.43,106.83760683760684,good,good
415,2019-02-20,3.86,105.79064587973274,good,good
416,2019-02-21,3.49,110.29411764705883,good,good
417,2019-02-22,3.6,118.02575107296137,good,good
418,2019-02-23,3.74,122.86324786324786,good,good
419,2019-02-24,3.94,124.45887445887446,good,good
420,2019-02-25,3.34,133.83297644539616,good,good
421,2019-02-26,3.59,120.35010940919037,good,good
422,2019-02-27,3.54,118.27956989247312,good,good
423,2019-02-28,3.43,104.38413361169103,good,good
424,2019-03-01,3.51,100.20040080160321,good,good
425,2019-03-02,3.2,116.82242990654206,good,good
426,2019-03-03,3.34,121.95121951219512,good,good
427,2019-03-04,3.46,107.421875,good,good
428,2019-03-05,3.63,125.78616352201257,good,good
429,2019-03-06,3.53,115.54621848739495,good,good
430,2019-03-07,3.24,129.5045045045045,good,good
431,2019-03-08,3.2,119.50286806883365,good,good
432,2019-03-09,3.16,116.58031088082902,good,good
433,2019-03-10,3.26,127.8118609406953,good,good
434,2019-03-11,3.46,117.27078891257996,good,good
435,2019-03-12,3.69,130.09049773755657,good,good
436,2019-03-13,3.59,117.41682974559687,good,good
437,2019-03-14,3.47,143.05177111716623,good,good
438,2019-03-15,4.0,114.87964989059081,good,good
439,2019-03-16,3.6,102.81385281385282,good,good
440,2019-03-17,3.59,132.183908045977,good,good
441,2019-03-18,3.69,147.75413711583926,good,good
442,2019-03-19,3.51,105.0,good,good
443,2019-03-20,3.46,134.40860215053763,good,good
444,2019-03-21,3.69,136.6742596810934,good,good
445,2019-03-22,3.49,133.72093023255815,good,good
446,2019-03-23,3.21,143.0084745762712,good,good
447,2019-03-24,3.27,141.7233560090703,good,good
448,2019-03-25,3.49,145.56962025316454,good,good
449,2019-03-26,3.57,122.60127931769723,good,good
450,2019-03-27,3.51,132.4884792626728,good,good
451,2019-03-28,3.67,131.88073394495413,good,good
452,2019-03-29,3.46,132.4503311258278,good,good
453,2019-03-30,3.91,126.58227848101266,good,good
454,2019-03-31,3.61,141.75257731958763,good,good
455,2019-04-01,3.74,126.58227848101266,good,good
456,2019-04-02,3.555,137.966463915831,good,good
457,2019-04-03,3.37,149.35064935064935,good,good
458,2019-04-04,3.37,110.22044088176352,good,good
459,2019-04-05,3.77,126.4367816091954,good,good
460,2019-04-06,3.4,128.4584980237154,good,good
461,2019-04-07,3.17,127.03252032520325,good,good
462,2019-04-08,3.29,125.0,good,good
463,2019-04-09,3.24,150.33407572383072,good,good
464,2019-04-10,3.47,134.40860215053763,good,good
465,2019-04-11,3.3,139.78494623655914,good,good
466,2019-04-12,3.46,145.34883720930233,good,good
467,2019-04-13,3.49,110.37527593818984,good,good
468,2019-04-14,3.11,146.7391304347826,good,good
469,2019-04-15,3.33,138.88888888888889,good,good
470,2019-04-16,3.54,143.67816091954023,good,good
471,2019-04-17,3.41,139.82102908277406,good,good
472,2019-04-18,3.37,113.39092872570194,good,good
473,2019-04-19,3.69,146.71361502347418,good,good
474,2019-04-20,3.76,134.69827586206895,good,good
475,2019-04-21,3.46,151.34529147982062,good,good
476,2019-04-22,3.33,133.8432122370937,good,good
477,2019-04-23,3.8,125.0,good,good
478,2019-04-24,3.6,118.51015801354401,good,good
479,2019-04-25,3.5,127.5922088473187,good,good
480,2019-04-26,3.54,136.6742596810934,good,good
481,2019-04-27,3.83,131.2785388127854,good,good
482,2019-04-28,3.37,154.8165137614679,good,good
483,2019-04-29,3.54,155.87529976019184,good,good
484,2019-04-30,3.69,131.2785388127854,good,good
485,2019-05-01,3.49,158.9242053789731,good,good
486,2019-05-02,3.3,145.413870246085,good,good
487,2019-05-03,3.77,143.1980906921241,good,good
488,2019-05-04,3.53,129.03225806451613,good,good
489,2019-05-05,3.69,148.14814814814815,good,good
490,2019-05-06,3.54,143.1718061674009,good,good
491,2019-05-07,3.33,130.718954248366,good,good
492,2019-05-08,3.67,126.93156732891832,good,good
493,2019-05-09,3.64,130.38548752834467,good,good
494,2019-05-10,3.61,127.30454500640836,good,good
495,2019-05-11,3.51,124.22360248447205,good,good
496,2019-05-12,3.39,133.54700854700855,good,good
497,2019-05-13,3.4,134.4621513944223,good,good
498,2019-05-14,2.87,125.78616352201257,reasonable,good
499,2019-05-15,3.33,121.95121951219512,good,good
500,2019-05-16,3.44,131.2785388127854,good,good
501,2019-05-17,3.63,146.80810057522388,good,good
502,2019-05-18,3.09,162.33766233766235,good,reasonable
503,2019-05-19,3.24,116.66666666666667,good,good
504,2019-05-20,3.49,143.0084745762712,good,good
505,2019-05-21,3.46,140.18691588785046,good,good
506,2019-05-22,3.26,133.26226012793177,good,good
507,2019-05-23,3.2,141.30434782608697,good,good
508,2019-05-24,3.2,126.72811059907833,good,good
509,2019-05-25,3.46,116.4079822616408,good,good
510,2019-05-26,3.33,149.8800959232614,good,good
511,2019-05-27,3.59,141.84397163120568,good,good
512,2019-05-28,3.5,161.91709844559585,good,reasonable
513,2019-05-29,3.46,164.6341463414634,good,reasonable
514,2019-05-30,3.2,148.02631578947367,good,good
515,2019-05-31,3.26,158.3710407239819,good,good
516,2019-06-01,3.13,125.0,good,good
517,2019-06-02,3.14,147.70240700218818,good,good
518,2019-06-03,3.43,140.4494382022472,good,good
519,2019-06-04,3.26,132.79445727482678,good,good
520,2019-06-05,3.24,172.61904761904762,good,reasonable
521,2019-06-06,3.5,127.61020881670534,good,good
522,2019-06-07,3.6,162.33766233766235,good,reasonable
523,2019-06-08,3.34,133.41067285382832,good,good
524,2019-06-09,3.23,152.37020316027088,good,good
525,2019-06-10,3.51,149.08256880733944,good,good
526,2019-06-11,3.53,100.84033613445378,good,good
527,2019-06-12,3.66,132.8502415458937,good,good
528,2019-06-13,3.535,131.76602986385595,good,good
529,2019-06-14,3.41,130.6818181818182,good,good
530,2019-06-15,3.6,128.7128712871287,good,good
531,2019-06-16,3.71,96.33911368015414,good,good
532,2019-06-17,3.66,119.3058568329718,good,good
533,2019-06-18,3.76,122.09302325581395,good,good
534,2019-06-19,3.34,136.81592039800995,good,good
535,2019-06-20,3.57,141.1764705882353,good,good
536,2019-06-21,3.51,177.1117166212534,good,reasonable
537,2019-06-22,3.29,154.8165137614679,good,good
538,2019-06-23,3.46,134.97652582159625,good,good
539,2019-06-24,3.66,130.02364066193854,good,good
540,2019-06-25,3.67,128.6764705882353,good,good
541,2019-06-26,3.8,131.57894736842104,good,good
542,2019-06-27,3.63,118.76484560570071,good,good
