date,Settling_velocity,SVI,SV_label,SVI_label
2018-06-26,2.93,172.9559748427673,reasonable,reasonable
2018-06-27,3.36,152.17391304347825,good,good
2018-06-28,3.37,167.78523489932886,good,reasonable
2018-06-29,3.19,167.86570743405275,good,reasonable
2018-06-30,3.23,155.91397849462365,good,good
2018-07-01,3.03,181.15942028985506,good,reasonable
2018-07-02,2.74,197.0954356846473,reasonable,bad
2018-07-03,2.71,176.81728880157172,reasonable,reasonable
2018-07-04,3.0,136.93270735524257,reasonable,good
2018-07-05,3.03,180.41237113402062,good,reasonable
2018-07-06,2.96,186.11670020120724,reasonable,reasonable
2018-07-07,2.29,173.17939609236234,bad,reasonable
2018-07-08,2.91,202.85087719298247,reasonable,bad
2018-07-09,2.74,160.8187134502924,reasonable,reasonable
2018-07-10,2.77,196.46365422396858,reasonable,bad
2018-07-11,3.09,159.9147121535181,good,good
2018-07-12,3.0,166.32016632016632,reasonable,reasonable
2018-07-13,2.86,175.90618336886993,reasonable,reasonable
2018-07-14,2.3,207.5812274368231,bad,bad
2018-07-15,3.16,146.27659574468086,good,good
2018-07-16,3.23,129.39958592132504,good,good
2018-07-17,3.34,144.3298969072165,good,good
2018-07-18,3.36,124.76894639556377,good,good
2018-07-19,3.26,129.39958592132504,good,good
2018-07-20,3.29,134.6153846153846,good,good
2018-07-21,2.91,101.05448154657293,reasonable,good
2018-07-22,2.96,135.92233009708738,reasonable,good
2018-07-23,3.56,131.85654008438817,good,good
2018-07-24,3.44,127.55102040816327,good,good
2018-07-25,3.23,130.05780346820808,good,good
2018-07-26,3.4,124.750499001996,good,good
2018-07-27,3.51,136.76148796498907,good,good
2018-07-28,3.37,125.72533849129594,good,good
2018-07-29,3.6,116.82242990654206,good,good
2018-07-30,3.6,115.78947368421052,good,good
2018-07-31,3.63,116.27906976744185,good,good
2018-08-01,3.61,113.87163561076605,good,good
2018-08-02,3.76,111.60714285714286,good,good
2018-08-03,3.64,114.58333333333333,good,good
2018-08-04,2.96,105.11882998171846,reasonable,good
2018-08-05,3.43,142.5661914460285,good,good
2018-08-06,3.51,122.44897959183673,good,good
2018-08-07,3.43,93.45794392523365,good,good
2018-08-08,3.43,103.95010395010395,good,good
2018-08-09,3.67,103.95010395010395,good,good
2018-08-10,3.67,75.35460992907801,good,good
2018-08-11,3.51,88.96797153024912,good,good
2018-08-12,3.71,141.50943396226415,good,good
2018-08-13,3.6,119.31818181818181,good,good
2018-08-14,3.99,95.72072072072072,good,good
2018-08-15,3.71,104.8951048951049,good,good
2018-08-16,3.89,98.60788863109049,good,good
2018-08-17,3.69,100.89686098654708,good,good
2018-08-18,3.8,62.8698224852071,good,good
2018-08-19,3.53,91.00642398286938,good,good
2018-08-20,3.74,103.65853658536585,good,good
2018-08-21,3.77,115.29126213592232,good,good
2018-08-22,4.03,97.32360097323601,good,good
2018-08-23,3.84,92.5925925925926,good,good
2018-08-24,3.89,140.26402640264027,good,good
2018-08-25,3.99,93.55509355509355,good,good
2018-08-26,3.53,106.26398210290827,good,good
2018-08-27,3.74,99.53161592505855,good,good
2018-08-28,3.79,101.01010101010101,good,good
2018-08-29,4.3,105.26315789473684,good,good
2018-08-30,3.34,90.8119658119658,good,good
2018-08-31,3.66,86.36363636363636,good,good
2018-09-01,3.51,110.57692307692308,good,good
2018-09-02,3.79,100.20040080160321,good,good
2018-09-03,3.57,93.68836291913215,good,good
2018-09-04,3.57,89.47368421052632,good,good
2018-09-05,3.74,96.54471544715447,good,good
2018-09-06,3.57,89.64143426294821,good,good
2018-09-07,3.66,89.28571428571429,good,good
2018-09-08,3.57,86.20689655172414,good,good
2018-09-09,3.8,81.56498673740053,good,good
2018-09-10,3.46,76.92307692307692,good,good
2018-09-11,3.87,82.20502901353966,good,good
2018-09-12,3.97,77.1604938271605,good,good
2018-09-13,3.91,83.33333333333333,good,good
2018-09-14,3.8,93.02325581395348,good,good
2018-09-15,3.93,86.3821138211382,good,good
2018-09-16,3.57,110.02444987775061,good,good
2018-09-17,3.97,85.47008547008546,good,good
2018-09-18,1.94,147.05882352941177,bad,good
2018-09-19,4.0,86.87258687258688,good,good
2018-09-20,3.8,84.38818565400844,good,good
2018-09-21,4.0,76.21951219512195,good,good
2018-09-22,3.47,52.21130221130221,good,good
2018-09-23,3.91,72.60451104943544,good,good
2018-09-24,4.57,92.99771988756869,good,good
2018-09-25,3.8,113.39092872570194,good,good
2018-09-26,3.64,95.92326139088729,good,good
2018-09-27,4.11,103.59116022099448,good,good
2018-09-28,4.03,97.90213748754641,good,good
2018-09-29,3.74,92.21311475409836,good,good
2018-09-30,3.74,101.43198090692124,good,good
2018-10-01,4.03,117.6470588235294,good,good
2018-10-02,3.51,105.9322033898305,good,good
2018-10-03,3.66,110.61946902654867,good,good
2018-10-04,3.74,116.55011655011656,good,good
2018-10-05,3.67,114.41647597254004,good,good
2018-10-06,3.59,103.7344398340249,good,good
2018-10-07,3.39,121.95121951219512,good,good
2018-10-08,3.49,100.89686098654708,good,good
2018-10-09,3.63,112.10762331838565,good,good
2018-10-10,3.51,110.86474501108647,good,good
2018-10-11,3.6,121.95121951219512,good,good
2018-10-12,3.57,128.06236080178175,good,good
2018-10-13,3.11,129.22465208747514,good,good
2018-10-14,3.39,130.43478260869566,good,good
2018-10-15,3.54,140.76576576576576,good,good
2018-10-16,3.26,126.51821862348179,good,good
2018-10-17,3.14,133.19672131147541,good,good
2018-10-18,3.49,108.22510822510823,good,good
2018-10-19,3.53,139.53488372093022,good,good
2018-10-20,3.43,130.7531380753138,good,good
2018-10-21,3.77,143.75,good,good
2018-10-22,3.24,124.43438914027149,good,good
2018-10-23,3.46,142.69406392694063,good,good
2018-10-24,3.36,145.16129032258064,good,good
2018-10-25,3.11,137.79527559055117,good,good
2018-10-26,2.94,164.83516483516485,reasonable,reasonable
2018-10-27,2.94,147.32965009208104,reasonable,good
2018-10-28,2.63,189.47368421052633,reasonable,reasonable
2018-10-29,2.97,151.82186234817814,reasonable,good
2018-10-30,2.97,156.90376569037656,reasonable,good
2018-10-31,3.27,141.2133891213389,good,good
2018-11-01,3.7,176.47058823529412,good,reasonable
2018-11-02,3.4,121.1453744493392,good,good
2018-11-03,3.49,124.72885032537961,good,good
2018-11-04,4.03,132.53012048192772,good,good
2018-11-05,3.69,133.26226012793177,good,good
2018-11-06,3.34,131.30252100840337,good,good
2018-11-07,3.06,148.8095238095238,good,good
2018-11-08,3.07,159.88372093023256,good,good
2018-11-09,2.94,144.92753623188406,reasonable,good
2018-11-10,2.89,150.34364261168386,reasonable,good
2018-11-11,2.63,152.2140221402214,reasonable,good
2018-11-12,2.37,167.94625719769672,bad,reasonable
2018-11-13,2.81,186.27450980392157,reasonable,reasonable
2018-11-14,2.34,196.8503937007874,bad,bad
2018-11-15,2.74,189.73214285714286,reasonable,reasonable
2018-11-16,2.77,208.33333333333334,reasonable,bad
2018-11-17,2.64,155.6420233463035,reasonable,good
2018-11-18,2.97,153.37423312883436,reasonable,good
2018-11-19,2.77,188.67924528301887,reasonable,reasonable
2018-11-20,2.93,165.92920353982302,reasonable,reasonable
2018-11-21,3.09,153.75854214123007,good,good
2018-11-22,3.24,174.0139211136891,good,reasonable
2018-11-23,3.4,180.11527377521614,good,reasonable
2018-11-24,3.19,156.25,good,good
2018-11-25,3.06,178.14726840855107,good,reasonable
2018-11-26,3.34,170.99056603773585,good,reasonable
2018-11-27,3.34,161.6915422885572,good,reasonable
2018-11-28,3.31,154.1095890410959,good,good
2018-11-29,3.11,153.75854214123007,good,good
2018-11-30,3.54,157.03517587939697,good,good
2018-12-01,2.77,159.5744680851064,reasonable,good
2018-12-02,3.17,154.8165137614679,good,good
2018-12-03,3.04,149.76958525345623,good,good
2018-12-04,2.89,159.13757700205338,reasonable,good
2018-12-05,2.97,156.25,reasonable,good
2018-12-06,2.57,167.34279918864098,reasonable,reasonable
2018-12-07,3.49,142.04545454545453,good,good
2018-12-08,3.14,118.53448275862068,good,good
2018-12-09,2.94,116.95906432748538,reasonable,good
2018-12-10,2.89,118.18181818181819,reasonable,good
2018-12-11,2.97,136.86131386861314,reasonable,good
2018-12-12,3.31,137.2549019607843,good,good
2018-12-13,3.26,114.77045908183632,good,good
2018-12-14,3.1,127.03252032520325,good,good
2018-12-15,3.19,115.5268022181146,good,good
2018-12-16,2.97,125.75452716297787,reasonable,good
2018-12-17,3.26,120.13729977116705,good,good
2018-12-18,3.09,126.26262626262626,good,good
2018-12-19,3.23,129.93762993762994,good,good
2018-12-20,3.69,108.69565217391305,good,good
2018-12-21,3.23,114.54183266932272,good,good
2018-12-22,2.89,98.59154929577464,reasonable,good
2018-12-23,3.16,118.3127572016461,good,good
2018-12-24,3.51,122.19959266802444,good,good
2018-12-25,3.4,123.45679012345678,good,good
2018-12-26,3.4,128.2051282051282,good,good
2018-12-27,3.59,131.90954773869348,good,good
2018-12-28,3.3,114.37908496732027,good,good
2018-12-29,3.1,139.15547024952016,good,good
2018-12-30,3.37,108.22510822510823,good,good
2018-12-31,3.51,113.87163561076605,good,good
2019-01-01,3.41,126.3157894736842,good,good
2019-01-02,3.23,116.27906976744185,good,good
2019-01-03,3.23,139.46280991735537,good,good
2019-01-04,3.16,148.6784140969163,good,good
2019-01-05,2.44,141.6015625,bad,good
2019-01-06,3.09,126.05042016806723,good,good
2019-01-07,3.26,135.28138528138527,good,good
2019-01-08,3.37,121.56448202959831,good,good
2019-01-09,3.69,114.24731182795699,good,good
2019-01-10,4.37,142.14046822742475,good,good
2019-01-11,4.34,144.4043321299639,good,good
2019-01-12,4.17,124.55516014234875,good,good
2019-01-13,4.57,126.81159420289855,good,good
2019-01-14,3.97,116.12021857923497,good,good
2019-01-15,3.37,132.4884792626728,good,good
2019-01-16,3.69,125.28473804100227,good,good
2019-01-17,3.71,122.09302325581395,good,good
2019-01-18,3.49,121.68141592920354,good,good
2019-01-19,3.46,113.41222879684418,good,good
2019-01-20,3.2,117.82786885245902,good,good
2019-01-21,3.49,132.4503311258278,good,good
2019-01-22,3.26,120.2928870292887,good,good
2019-01-23,3.13,133.92857142857142,good,good
2019-01-24,3.36,132.61296660117878,good,good
2019-01-25,3.14,140.04149377593362,good,good
2019-01-26,3.23,139.75155279503105,good,good
2019-01-27,2.94,131.82674199623352,reasonable,good
2019-01-28,2.57,170.45454545454547,reasonable,reasonable
2019-01-29,2.91,140.28056112224448,reasonable,good
2019-01-30,3.17,158.64332603938732,good,good
2019-01-31,3.29,142.36902050113895,good,good
2019-02-01,3.34,131.57894736842104,good,good
2019-02-02,2.94,144.23076923076923,reasonable,good
2019-02-03,3.0,152.67175572519085,reasonable,good
2019-02-04,3.04,152.55905511811022,good,good
2019-02-05,3.17,199.16142557651992,good,bad
2019-02-06,3.07,135.0,good,good
2019-02-07,3.23,136.6742596810934,good,good
2019-02-08,2.97,117.58691206543968,reasonable,good
2019-02-09,3.11,123.2741617357002,good,good
2019-02-10,2.8,145.53014553014552,reasonable,good
2019-02-11,3.06,125.78616352201257,good,good
2019-02-12,3.21,133.33333333333334,good,good
2019-02-13,3.23,143.02059496567506,good,good
2019-02-14,3.34,141.08352144469526,good,good
2019-02-15,3.39,141.1764705882353,good,good
2019-02-16,2.81,150.86206896551724,reasonable,good
2019-02-17,2.54,124.5019920318725,reasonable,good
2019-02-18,2.49,124.76007677543186,bad,good
2019-02-19,2.63,122.4105461393597,reasonable,good
2019-02-20,2.83,142.99802761341223,reasonable,good
2019-02-21,2.83,133.92857142857142,reasonable,good
2019-02-22,3.09,148.35164835164835,good,good
2019-02-23,3.06,132.41525423728814,good,good
2019-02-24,2.64,153.16205533596838,reasonable,good
2019-02-25,2.66,157.89473684210526,reasonable,good
2019-02-26,2.89,161.12266112266113,reasonable,reasonable
2019-02-27,3.2,136.36363636363637,good,good
2019-02-28,2.94,130.6818181818182,reasonable,good
2019-03-01,3.27,113.63636363636364,good,good
2019-03-02,2.57,145.0676982591876,reasonable,good
2019-03-03,3.1,158.8235294117647,good,good
2019-03-04,3.09,145.413870246085,good,good
2019-03-05,3.29,152.02702702702703,good,good
2019-03-06,3.31,152.02702702702703,good,good
2019-03-07,3.16,136.16557734204792,good,good
2019-03-08,3.29,170.60367454068242,good,reasonable
2019-03-09,3.21,149.8800959232614,good,good
2019-03-10,2.49,183.585313174946,bad,reasonable
2019-03-11,2.77,130.7531380753138,reasonable,good
2019-03-12,2.49,187.0748299319728,bad,reasonable
2019-03-13,2.54,199.7840172786177,reasonable,bad
2019-03-14,2.89,183.64928909952607,reasonable,reasonable
2019-03-15,2.6,186.17021276595744,reasonable,reasonable
2019-03-16,2.57,154.69061876247505,reasonable,good
2019-03-17,2.86,159.23566878980893,reasonable,good
2019-03-18,3.0,189.5734597156398,reasonable,reasonable
2019-03-19,3.14,124.72885032537961,good,good
2019-03-20,2.94,165.19823788546256,reasonable,reasonable
2019-03-21,3.3,164.31924882629107,good,reasonable
2019-03-22,3.13,152.37020316027088,good,good
2019-03-23,2.24,179.55801104972375,bad,reasonable
2019-03-24,2.67,184.59915611814347,reasonable,reasonable
2019-03-25,3.04,180.34825870646767,good,reasonable
2019-03-26,2.86,161.83035714285714,reasonable,reasonable
2019-03-27,2.97,163.55140186915887,reasonable,reasonable
2019-03-28,2.89,170.32967032967034,reasonable,reasonable
2019-03-29,2.97,169.3002257336343,reasonable,reasonable
2019-03-30,3.19,171.16182572614107,good,reasonable
2019-03-31,2.77,170.06802721088437,reasonable,reasonable
2019-04-01,3.19,166.24040920716112,good,reasonable
2019-04-02,3.0949999999999998,174.02929551267147,good,reasonable
2019-04-03,3.0,181.8181818181818,reasonable,reasonable
2019-04-04,3.14,139.48497854077254,good,good
2019-04-05,3.57,138.24884792626727,good,good
2019-04-06,3.29,136.76148796498907,good,good
2019-04-07,3.3,150.46296296296296,good,good
2019-04-08,3.06,153.0612244897959,good,good
2019-04-09,3.14,157.89473684210526,good,good
2019-04-10,3.26,157.30337078651687,good,good
2019-04-11,2.96,168.53932584269663,reasonable,reasonable
2019-04-12,3.46,142.04545454545453,good,good
2019-04-13,3.2,122.44897959183673,good,good
2019-04-14,3.14,133.83297644539616,good,good
2019-04-15,3.41,150.96618357487924,good,good
2019-04-16,3.23,153.50877192982455,good,good
2019-04-17,3.13,155.27950310559007,good,good
2019-04-18,3.0,149.89293361884367,reasonable,good
2019-04-19,3.0,164.1949152542373,reasonable,reasonable
2019-04-20,2.73,176.05633802816902,reasonable,reasonable
2019-04-21,2.71,206.89655172413794,reasonable,bad
2019-04-22,3.14,171.5686274509804,good,reasonable
2019-04-23,3.2,178.99761336515513,good,reasonable
2019-04-24,3.34,164.31924882629107,good,reasonable
2019-04-25,3.29,170.54346279698393,good,reasonable
2019-04-26,3.43,176.76767676767676,good,reasonable
2019-04-27,3.43,149.2537313432836,good,good
2019-04-28,3.41,179.5212765957447,good,reasonable
2019-04-29,3.54,169.83695652173913,good,reasonable
2019-04-30,3.14,156.25,good,good
2019-05-01,3.51,143.54066985645932,good,good
2019-05-02,3.37,165.03667481662592,good,reasonable
2019-05-03,3.41,180.41237113402062,good,reasonable
2019-05-04,3.43,143.67816091954023,good,good
2019-05-05,3.16,157.71028037383178,good,good
2019-05-06,3.43,131.2785388127854,good,good
2019-05-07,3.39,158.45070422535213,good,good
2019-05-08,3.47,143.1980906921241,good,good
2019-05-09,3.47,155.13126491646779,good,good
2019-05-10,3.41,147.01007690267835,good,good
2019-05-11,3.49,138.88888888888889,good,good
2019-05-12,3.31,148.02631578947367,good,good
2019-05-13,3.4,158.45070422535213,good,good
2019-05-14,3.34,138.56812933025404,good,good
2019-05-15,3.47,133.03769401330376,good,good
2019-05-16,3.53,149.62593516209478,good,good
2019-05-17,3.34,141.86277601016616,good,good
2019-05-18,3.34,134.09961685823754,good,good
2019-05-19,3.54,141.27764127764127,good,good
2019-05-20,3.6,147.05882352941177,good,good
2019-05-21,3.2,155.5023923444976,good,good
2019-05-22,3.31,138.88888888888889,good,good
2019-05-23,3.37,149.8800959232614,good,good
2019-05-24,3.4,123.31838565022422,good,good
2019-05-25,3.06,110.0,good,good
2019-05-26,3.04,153.276955602537,good,good
2019-05-27,3.0,139.66480446927375,reasonable,good
2019-05-28,2.71,167.71488469601678,reasonable,reasonable
2019-05-29,3.0,160.04415011037528,reasonable,reasonable
2019-05-30,3.19,149.89293361884367,good,good
2019-05-31,3.26,153.4090909090909,good,good
2019-06-01,2.91,167.6829268292683,reasonable,reasonable
2019-06-02,3.01,143.44262295081967,good,good
2019-06-03,3.31,149.0066225165563,good,good
2019-06-04,3.11,114.37908496732027,good,good
2019-06-05,2.97,178.16091954022988,reasonable,reasonable
2019-06-06,3.36,154.02843601895734,good,good
2019-06-07,3.57,153.18627450980392,good,good
2019-06-08,3.37,133.72093023255815,good,good
2019-06-09,3.36,151.3317191283293,good,good
2019-06-10,3.4,147.81491002570695,good,good
2019-06-11,3.54,134.66042154566745,good,good
2019-06-12,3.46,148.64864864864865,good,good
2019-06-13,3.5100000000000002,150.85493656922228,good,good
2019-06-14,3.56,153.0612244897959,good,good
2019-06-15,3.49,114.43661971830986,good,good
2019-06-16,3.37,162.7906976744186,good,reasonable
2019-06-17,3.26,155.13126491646779,good,good
2019-06-18,3.4,138.56812933025404,good,good
2019-06-19,3.6,131.72966781214203,good,good
2019-06-20,3.53,148.8833746898263,good,good
2019-06-21,3.56,168.39378238341968,good,reasonable
2019-06-22,3.16,165.52511415525115,good,reasonable
2019-06-23,3.49,138.22115384615384,good,good
2019-06-24,3.57,128.6764705882353,good,good
2019-06-25,3.81,138.88888888888889,good,good
2019-06-26,3.51,149.73958333333334,good,good
2019-06-27,3.24,146.02803738317758,good,good
2019-06-28,3.63,145.08928571428572,good,good
2019-06-29,3.37,131.84584178498986,good,good
2019-06-30,3.41,149.52153110047846,good,good
2019-07-01,3.39,148.8095238095238,good,good
2019-07-02,3.31,148.1042654028436,good,good
2019-07-03,3.34,144.3418013856813,good,good
2019-07-04,3.33,158.9242053789731,good,good
2019-07-05,3.2,141.7233560090703,good,good
2019-07-06,3.17,145.47413793103448,good,good
2019-07-07,3.26,148.1042654028436,good,good
2019-07-08,3.24,139.66480446927375,good,good
2019-07-09,3.29,137.06140350877192,good,good
2019-07-10,3.17,131.84584178498986,good,good
2019-07-11,3.26,138.60369609856264,good,good
2019-07-12,3.31,128.33675564681724,good,good
2019-07-13,3.21,141.24293785310735,good,good
2019-07-14,3.0,136.91683569979716,reasonable,good
2019-07-15,3.09,138.60369609856264,good,good
2019-07-16,2.9,141.7004048582996,reasonable,good
2019-07-17,3.29,109.84182776801406,good,good
